x,y,VAUD_mean,VBUD_mean,VCUD_mean,VALR_mean,VBLR_mean,VCLR_mean,PXAL_mean,PXAM_mean,PXAR_mean,PXBL_mean,PXBM_mean,PXBR_mean,PYAL_mean,PYAM_mean,PYAR_mean,PYBL_mean,PYBM_mean,PYBR_mean,VAUD_std,VBUD_std,VCUD_std,VALR_std,VBLR_std,VCLR_std,PXAL_std,PXAM_std,PXAR_std,PXBL_std,PXBM_std,PXBR_std,PYAL_std,PYAM_std,PYAR_std,PYBL_std,PYBM_std,PYBR_std
24,-4,0.015332268,0.005813387,0.012056244,0.018724276,0.012563836,0.025644555,0.021285415,0.042637063,0.020635165,0.045448651,0.05216963,0.029728172,0.02460104,0.040267488,0.034877873,0.013030669,0.008043857,0.005518451,0.009793059,0.009446491,0.013659485,0.010361202,0.0110409,0.018464778,0.033485848,0.039455624,0.035278096,0.043553008,0.05297092,0.03938081,0.010749175,0.010074338,0.007536295,0.00484949,0.008787068,0.007821513
24,-5,0.013279121,0.005283217,0.013076923,0.017015285,0.00629001,0.029507292,0.023748951,0.039336064,0.007439361,0.058972028,0.07044975,0.04813017,0.02205069,0.036669785,0.032778673,0.014048252,0.009197204,0.005704065,0.011333429,0.010350677,0.010271179,0.014496882,0.014253988,0.019390279,0.035092039,0.041330264,0.03527538,0.04274292,0.054595961,0.047231839,0.014906406,0.018379678,0.012287267,0.004403926,0.007221037,0.006952854
24,-6,0.006573127,0.001788811,0.01012977,0.011515285,0.00474036,0.025368331,0.015505495,0.017583217,0,0.060843257,0.068999201,0.04595025,0.017925416,0.032083871,0.028293857,0.012958641,0.011103397,0.00717939,0.018211646,0.013839003,0.011009652,0.018018231,0.017341933,0.021434869,0.033798476,0.039270102,0.034255163,0.046564387,0.058860396,0.04985755,0.022959299,0.026685017,0.017505342,0.004958357,0.005440324,0.005192047
24,-7,0.002087013,0.000968332,0.00972028,0.005316983,0.000271728,0.01474935,0.006608092,0.013461339,0.005709191,0.063678322,0.067156843,0.033984216,0.010777064,0.024188667,0.01860075,0.012086314,0.011123377,0.007961508,0.020502762,0.011856563,0.010851901,0.018953536,0.018843967,0.019429549,0.026916634,0.037874324,0.038510164,0.049049324,0.063603698,0.048783923,0.030434602,0.035533643,0.028501525,0.004383948,0.006803995,0.006106601
24,-8,0.004535065,0.003049351,0.013341858,0.002435964,0.006052847,0.011224176,0.008233766,0.023443157,0.023007692,0.030882617,0.024615984,0.008881319,0.005259681,0.01210575,0.01326099,0.011392008,0.010375925,0.008871997,0.021630009,0.013556729,0.006732059,0.019606658,0.020434969,0.014685603,0.029522182,0.039948964,0.04263218,0.046805629,0.048975573,0.027315325,0.033475821,0.043390784,0.033961796,0.004182758,0.004174316,0.004609264
24,0,0.01849041,0.006830869,0.013893307,0.023431568,0.011416583,0.017502597,0.020333367,0.039078122,0.040740659,0.078431768,0.029812488,0.003990609,0.026195845,0.041766788,0.034297054,0.010138961,0.010944356,0.00897939,0.003465784,0.004878763,0.005039158,0.007555583,0.005836546,0.010191135,0.029602423,0.036826139,0.03013375,0.03180638,0.040243356,0.017940349,0.009514779,0.009861473,0.004967813,0.004458469,0.006236746,0.004627169
24,1,0.01804036,0.006997702,0.013661339,0.026451948,0.011464236,0.015982118,0.035335165,0.057053247,0.047796903,0.086397303,0.042831568,0.00668002,0.02530164,0.040729326,0.034447504,0.010811788,0.010197104,0.008460009,0.005979654,0.006624865,0.006294548,0.010026499,0.007277804,0.009698955,0.03258976,0.035254081,0.027516521,0.034525095,0.045820072,0.020748436,0.010917909,0.011832103,0.005461989,0.00398643,0.007756637,0.003764582
24,2,0.016537662,0.005966234,0.013314186,0.027716683,0.012238661,0.013760639,0.03663037,0.044730669,0.041997602,0.086292507,0.0388004,0.007861139,0.023029911,0.038837118,0.033377574,0.009559041,0.01151099,0.008236033,0.007755549,0.007196987,0.005714872,0.01159402,0.007593492,0.007214282,0.034752087,0.037139355,0.031209546,0.035676806,0.045573237,0.023292049,0.016262405,0.016700424,0.007918879,0.005768331,0.005128491,0.005204831
24,3,0.014351349,0.006471528,0.013642158,0.02945994,0.013891109,0.012924276,0.047729471,0.053988112,0.043915085,0.075763536,0.040365235,0.007857842,0.0237415,0.03928487,0.034240611,0.010078921,0.01094026,0.007855014,0.011087298,0.005860865,0.005443502,0.012918543,0.010042864,0.008523782,0.035801003,0.037953206,0.030109684,0.038281358,0.045933595,0.020667599,0.014455278,0.013739166,0.00635232,0.006354175,0.006313375,0.003809822
24,4,0.014530969,0.003376523,0.012704296,0.031382218,0.014080719,0.013761139,0.053626174,0.060337163,0.046832667,0.060473027,0.038161439,0.013528971,0.024259282,0.039287967,0.034704846,0.009801998,0.009911689,0.007237732,0.009366947,0.012865193,0.007589626,0.015594229,0.012171995,0.010359164,0.036092762,0.038675273,0.031022515,0.043897114,0.050095942,0.02773018,0.011851595,0.011911664,0.008124906,0.007447475,0.006894297,0.004470689
24,5,0.016960639,0.005214286,0.011577922,0.027354545,0.0158003,0.010847652,0.053795604,0.0661003,0.053021878,0.047528971,0.025917383,0.010658541,0.025196645,0.039442213,0.035947304,0.007062937,0.009628572,0.006780389,0.005993283,0.008318072,0.009883924,0.01496094,0.013526937,0.011740844,0.038417366,0.040001752,0.02903029,0.044076294,0.040288713,0.023296061,0.008813951,0.009101829,0.004617889,0.009930243,0.00583643,0.005281637
24,6,0.017291309,0.004515385,0.011112288,0.022504895,0.018169031,0.006737962,0.040462038,0.057818581,0.054802398,0.026093906,0.013870829,0.006373526,0.026024017,0.039750505,0.036245406,0.004473726,0.008508492,0.006051018,0.005704292,0.008159221,0.010524043,0.012994808,0.013137158,0.011555188,0.037125489,0.042125316,0.028352602,0.03916616,0.033297666,0.017529041,0.006370074,0.007095941,0.004295686,0.011464247,0.00753537,0.007344612
24,7,0.017374426,0.004366234,0.008224575,0.01747023,0.017151648,0.002816883,0.025627772,0.042811489,0.052535564,0.019596503,0.012782318,0.004349251,0.026669472,0.040238816,0.036180371,0.004142358,0.008063737,0.00573923,0.005932337,0.008306997,0.013243984,0.01443371,0.013909388,0.013128488,0.038478296,0.044136416,0.030546297,0.03832967,0.035810145,0.017872724,0.005224269,0.005375473,0.003987502,0.011890076,0.008325901,0.00892836
24,8,0.016705295,0.004845255,0.00717033,0.01105015,0.011568432,0,0.003972527,0.014711089,0.035177423,0.021014486,0.007224675,0.001411389,0.02683161,0.040726329,0.036359891,0.004661439,0.005358043,0.004862807,0.005807542,0.007369193,0.015806212,0.010047826,0.015273334,0.014379502,0.02754404,0.039106804,0.037216892,0.040477043,0.031040534,0.015569921,0.007426622,0.006322608,0.003124835,0.010336517,0.012605575,0.011650282
25,-1,0.01809021,0.006925175,0.012657343,0.024276623,0.010973526,0.016145954,0.024847053,0.058097902,0.051814785,0.088784615,0.0360001,0.003975425,0.02657856,0.04195697,0.034866951,0.011065734,0.010727136,0.008992322,0.004164752,0.00386737,0.00761532,0.006834494,0.005729909,0.008883512,0.025944949,0.032035271,0.023595672,0.031357044,0.04103559,0.018837152,0.008115783,0.007794539,0.003618585,0.003095933,0.005254776,0.00319381
25,-2,0.018289211,0.006960639,0.01376044,0.023658641,0.012503197,0.018634465,0.031587612,0.070416284,0.050494505,0.081387313,0.040427173,0.010913786,0.024654884,0.039789438,0.035283634,0.011892308,0.009315947,0.007419495,0.005337255,0.005909951,0.00770214,0.008010657,0.005899325,0.011220632,0.031370659,0.032114444,0.02611722,0.033437036,0.043035292,0.026741465,0.011871891,0.012960102,0.006563,0.004261783,0.006665548,0.006224423
25,-3,0.016152647,0.006268531,0.011182318,0.020387912,0.011302498,0.020327972,0.020029371,0.049065634,0.028220679,0.07345035,0.045908392,0.019061838,0.026160678,0.041433294,0.034811406,0.011788611,0.009434329,0.007391123,0.007462624,0.007295278,0.010359416,0.008414751,0.007416098,0.015210496,0.030099919,0.038608113,0.036917911,0.035524713,0.051168066,0.033302895,0.009993584,0.010092641,0.006514897,0.005475632,0.00803341,0.005292555
25,-4,0.016742058,0.00713956,0.013642957,0.020166034,0.010762338,0.021687812,0.017492208,0.037832168,0.01226953,0.067470629,0.056021279,0.025206494,0.024571567,0.040180946,0.036476042,0.012909291,0.008876786,0.006635579,0.008039722,0.006269717,0.009148881,0.006943944,0.009078937,0.015349506,0.026482828,0.036591396,0.034891012,0.039292826,0.049883554,0.035468215,0.011426374,0.00844772,0.005567669,0.00368105,0.006434387,0.006197257
25,-5,0.013113886,0.003452647,0.011792308,0.018382717,0.011745654,0.028975424,0.024683417,0.05633986,0.027434865,0.055788811,0.065809391,0.045238661,0.023819319,0.038671855,0.033712405,0.013964136,0.00981295,0.005827387,0.011853314,0.012081801,0.012362344,0.011749692,0.010876598,0.018371587,0.03693588,0.038229136,0.034022648,0.039774154,0.051422983,0.044240895,0.012770245,0.013590773,0.009713217,0.004796873,0.006053054,0.006243514
25,-6,0.011708192,0.004161938,0.011899101,0.0136001,0.007058541,0.028305794,0.012871129,0.035106494,0.0248999,0.065080619,0.082278122,0.05099031,0.019707331,0.032691935,0.029404513,0.013618581,0.009496267,0.006726188,0.015772487,0.011291104,0.013050078,0.015988371,0.014436057,0.018195107,0.031480882,0.041918312,0.036211317,0.041605053,0.055987729,0.050249079,0.018538185,0.023280212,0.019543858,0.003579785,0.006439678,0.00590097
25,-7,0.006903996,0,0.008121878,0.007406194,0.003041459,0.019293506,0.008447752,0.016484715,0.01314016,0.058023576,0.073322977,0.037048252,0.019584055,0.032032595,0.028616401,0.012325075,0.010802261,0.007699515,0.016673288,0.012170577,0.012755945,0.017932732,0.017015461,0.019405957,0.030025196,0.036431432,0.038244993,0.048137577,0.059854573,0.047365691,0.020966348,0.025644227,0.017267918,0.0042915,0.006776941,0.005067578
25,-8,0.003578022,0.002363137,0.010241159,0.004669131,0.003486513,0.012137063,0.002887912,0.019749451,0.018692507,0.057478422,0.048621279,0.021464735,0.011155683,0.018405622,0.015933284,0.011159041,0.011040323,0.00847464,0.021191775,0.010221879,0.01032919,0.017857456,0.017540207,0.017050807,0.025614647,0.038718659,0.039153957,0.049155157,0.059027399,0.042339867,0.030221555,0.038886215,0.032832894,0.004617138,0.004748429,0.005431327
25,0,0.018028871,0.00738991,0.014334965,0.02440999,0.013195504,0.014616683,0.029153746,0.051387912,0.052519381,0.076398302,0.034643357,0.005924376,0.026506133,0.041585342,0.034373444,0.01092038,0.011128235,0.008376638,0.005019034,0.00301633,0.004432333,0.008965884,0.00640262,0.008932606,0.030086403,0.035455764,0.025303057,0.035274771,0.042836782,0.021179142,0.007183003,0.008264224,0.005825229,0.004459382,0.004465887,0.004946775
25,1,0.017323976,0.006577822,0.01333007,0.026904895,0.010684016,0.012670229,0.038675125,0.043721379,0.046074925,0.081984515,0.026181119,0.003901499,0.025625913,0.040585642,0.033746371,0.009617882,0.011303859,0.008630384,0.004850778,0.003783996,0.006070006,0.010189111,0.006915064,0.006285343,0.034662017,0.036507058,0.02811718,0.034826153,0.038623157,0.017301991,0.009572135,0.011155942,0.005271328,0.005604127,0.005269046,0.004659065
25,2,0.016887512,0.006056044,0.012459441,0.031135165,0.012094106,0.011664835,0.054736264,0.061782617,0.052665335,0.085501998,0.035213786,0.007717982,0.024826013,0.039856371,0.032999019,0.010507293,0.011116547,0.007826088,0.005539038,0.007219239,0.005545104,0.012130735,0.007484306,0.008092591,0.03181038,0.034505502,0.021427962,0.031641492,0.042882182,0.020182876,0.011772056,0.01301402,0.007618199,0.005537489,0.005650691,0.004128316
25,3,0.015418681,0.005409291,0.012790709,0.030852547,0.014631369,0.011782118,0.055289311,0.064402897,0.046728472,0.072551349,0.03853986,0.008661538,0.024614424,0.039499228,0.033738779,0.009042058,0.010479084,0.007292622,0.006971422,0.006862533,0.006156164,0.013846528,0.013310336,0.012376004,0.032672316,0.036599298,0.032816323,0.04221514,0.045417534,0.021702743,0.010786037,0.011979514,0.007811924,0.007484341,0.004852249,0.003980258
25,4,0.015776224,0.004486513,0.012597203,0.030298501,0.016186114,0.010174126,0.060018382,0.068239261,0.053195305,0.062491409,0.030311888,0.01253966,0.024197441,0.039573354,0.034941077,0.008085415,0.008598465,0.006122791,0.008827236,0.011233107,0.009282523,0.015216402,0.011928289,0.013540175,0.033672907,0.037581384,0.027559457,0.044783811,0.043479914,0.029163811,0.009522471,0.008730715,0.007024395,0.008902853,0.00757617,0.007350431
25,5,0.01752957,0.005149451,0.010601099,0.028546354,0.016105295,0.009510789,0.053505095,0.062084116,0.052426174,0.044549151,0.025604196,0.009712787,0.025933305,0.040770757,0.035094623,0.005535864,0.008883779,0.006362851,0.00559612,0.007785729,0.011695026,0.012226196,0.012391685,0.012383489,0.035558603,0.03844725,0.027460966,0.042194632,0.039821961,0.020293455,0.008193717,0.007813992,0.004355809,0.011654111,0.00730329,0.006530663
25,6,0.01706024,0.004786813,0.010243257,0.025376923,0.01649011,0.005261338,0.050718482,0.067261538,0.057964036,0.026572228,0.019106294,0.00996014,0.026135603,0.040760767,0.035862156,0.00441958,0.007136127,0.005242472,0.00533597,0.009308886,0.012207525,0.01344401,0.013413895,0.013740967,0.037450965,0.039727621,0.02438495,0.039763615,0.040443919,0.02662926,0.006148867,0.00593745,0.003514591,0.012297412,0.009126977,0.00794097
25,7,0.016172827,0.003936763,0.006721379,0.015123277,0.015076224,0.002116583,0.012574925,0.03246973,0.04918022,0.013061239,0.006551249,0.003318382,0.026391347,0.041218409,0.035192525,0.005554545,0.006262001,0.005505808,0.007809625,0.009929686,0.014435597,0.010734312,0.01281089,0.01357607,0.031307483,0.041136692,0.031262438,0.03780789,0.033654437,0.019117907,0.007596974,0.006370013,0.004031378,0.009369522,0.0107315,0.010178942
25,8,0.01386044,0.003277123,0.005931469,0.013267632,0.011008591,0.001440859,0,0.006123876,0.030892008,0.019404496,0.00421009,0.002441858,0.027691847,0.042130797,0.034524693,0.005901299,0.005055208,0.005706408,0.009291542,0.008823022,0.012317331,0.008431833,0.014627697,0.016119808,0.019526526,0.029559421,0.037231095,0.041664181,0.03204347,0.019701403,0.005881005,0.005432687,0.005055453,0.009330089,0.012549601,0.0105525
26,-1,0.018635265,0.007153846,0.01426973,0.022374625,0.011081918,0.015944156,0.026125175,0.06129001,0.048306693,0.087587313,0.035044456,0.003675624,0.026417797,0.041878489,0.035501526,0.011034366,0.009905633,0.008769152,0.003851247,0.006099692,0.008314711,0.008050583,0.00765317,0.009554217,0.028517591,0.032184317,0.027579606,0.032181046,0.039195372,0.014764407,0.00612014,0.005727269,0.003179143,0.003530268,0.00553274,0.003580947
26,-2,0.018111888,0.006931369,0.013675325,0.022281818,0.01036953,0.016568731,0.027806394,0.055543956,0.019548651,0.072377023,0.037995105,0.011137063,0.026373841,0.040928439,0.035301126,0.011864735,0.009033006,0.007320801,0.0052588,0.005007364,0.007810367,0.007315262,0.007432197,0.013275417,0.031213585,0.038414846,0.032390043,0.037432713,0.045942049,0.025224854,0.007494567,0.010905741,0.004765454,0.005877318,0.0069737,0.005339752
26,-3,0.018355445,0.006523477,0.013387612,0.021580519,0.01247952,0.019620679,0.029103197,0.063802498,0.031927073,0.054992507,0.032924775,0.017257343,0.025622593,0.040944723,0.036240387,0.012653147,0.008245094,0.006447074,0.005486485,0.008442256,0.011694081,0.007296454,0.007041859,0.015914309,0.031228751,0.037820383,0.03293193,0.034211571,0.04526424,0.033589697,0.007797146,0.006174727,0.004021269,0.004546089,0.006991966,0.006747767
26,-4,0.014822777,0.003181319,0.013054346,0.017726274,0.008727772,0.020872327,0.021097602,0.043666134,0.022714186,0.063782617,0.045948152,0.018374126,0.024124491,0.039402665,0.034621406,0.012524875,0.007901937,0.006682939,0.009428889,0.013975872,0.012299667,0.011061431,0.01031023,0.015949601,0.032365249,0.043653775,0.03455446,0.03908659,0.048950029,0.031159056,0.010984558,0.010469887,0.009565805,0.003829403,0.008228009,0.007053037
26,-5,0.012980819,0.004655445,0.012182118,0.017093307,0.008115984,0.025810989,0.013940859,0.023181518,0.014360539,0.066784515,0.087617582,0.049883017,0.024470744,0.039418449,0.033436391,0.013505994,0.009224714,0.005834787,0.010554948,0.008508412,0.011025229,0.014435944,0.011910337,0.020786903,0.030466018,0.037614892,0.038542296,0.042698493,0.054052866,0.044790763,0.011214478,0.012908203,0.009752842,0.00416437,0.007232808,0.007392844
26,-6,0.010116783,0.002941658,0.010989211,0.014605395,0.005354246,0.025418182,0.011376623,0.02944026,0.011199301,0.069305694,0.085177722,0.05140969,0.022685929,0.03642774,0.029735991,0.013383516,0.010531208,0.006233888,0.01202402,0.01023687,0.009744247,0.01495437,0.014809763,0.020746311,0.028830966,0.040531891,0.036416702,0.040348117,0.053932851,0.048044094,0.015555104,0.019679557,0.014650478,0.004491426,0.00592981,0.006725765
26,-7,0.004377223,0.001478122,0.00956993,0.008992807,0.002244955,0.020476523,0.009526573,0.018016284,0.01211019,0.073453347,0.081356643,0.048962537,0.017081334,0.028621646,0.023407819,0.012457842,0.011132706,0.006888833,0.018869674,0.010391608,0.008470944,0.017592288,0.016361253,0.019798367,0.029507884,0.038433794,0.038930707,0.045948745,0.062794823,0.053421157,0.025244268,0.031419015,0.024822428,0.004600839,0.004940059,0.006906896
26,-8,0.003923277,0.002512587,0.011734865,0.002314685,0.001900599,0.0083994,0.00198022,0.01027962,0.013588611,0.049548252,0.033172927,0.010964735,0.014412003,0.022521346,0.020782844,0.010913786,0.011209529,0.009636785,0.019908013,0.01136025,0.005767113,0.018103906,0.018452171,0.014344823,0.025644115,0.035702293,0.04208826,0.051537831,0.055838573,0.031967242,0.027857499,0.037466395,0.028409903,0.003672619,0.004282227,0.003971079
26,0,0.018949351,0.007487213,0.014603896,0.024245554,0.011843057,0.016695604,0.024421479,0.060397203,0.050744955,0.081313387,0.034662637,0.004637463,0.026228587,0.041435132,0.034828798,0.011184515,0.01059904,0.008833288,0.003125302,0.00399913,0.005086009,0.006673619,0.004648126,0.009860596,0.026651856,0.028552842,0.024476923,0.032304739,0.043014461,0.018001164,0.007571061,0.007787773,0.003772866,0.003465373,0.004351597,0.002920287
26,1,0.017557043,0.006535764,0.013390709,0.025382717,0.011877522,0.014215484,0.029721279,0.04816963,0.046564336,0.074274126,0.033301199,0.008195604,0.026167448,0.041462405,0.034342984,0.010014985,0.010912427,0.008338983,0.004739524,0.003660398,0.005932998,0.009792178,0.006713124,0.0090913,0.033629151,0.035023052,0.026032191,0.036616364,0.04208105,0.022911913,0.007700449,0.007784386,0.004534785,0.006033098,0.005060563,0.004665059
26,2,0.016732567,0.005720979,0.012603397,0.028743357,0.011527073,0.012278921,0.044393606,0.052481918,0.04266044,0.085287512,0.038465135,0.00635005,0.025998617,0.041300068,0.034071356,0.010554346,0.011295543,0.007879142,0.00496155,0.004867082,0.005252262,0.009846793,0.00633734,0.009158397,0.035650401,0.037820656,0.032441738,0.033705144,0.04427018,0.019930644,0.008974084,0.008914889,0.004592275,0.005395442,0.00486031,0.005743547
26,3,0.015994106,0.006041558,0.012971429,0.029785914,0.012508991,0.012031368,0.050137463,0.056491309,0.053476823,0.073481319,0.041303796,0.008484316,0.024671444,0.039635232,0.033344483,0.009632368,0.010545893,0.008016006,0.008485616,0.005788178,0.007284273,0.011942227,0.009325237,0.008508462,0.037347801,0.038826048,0.023371094,0.038824789,0.045421561,0.02134968,0.010909601,0.011620832,0.010793506,0.006049713,0.006113444,0.003627749
26,4,0.015610789,0.005122378,0.012585914,0.030682617,0.01636004,0.011367832,0.049909091,0.057057043,0.048833766,0.053074625,0.035921778,0.011120979,0.024712702,0.04038708,0.034723504,0.009152947,0.010496742,0.006763958,0.008146159,0.007530154,0.00623696,0.015378359,0.013866931,0.012650919,0.036570722,0.040131947,0.027835128,0.046927917,0.047561258,0.023423923,0.009669961,0.009660124,0.005725852,0.008481024,0.005234064,0.00593687
26,5,0.017988012,0.00467982,0.013419181,0.028395105,0.018047852,0.010775724,0.056267832,0.071312088,0.05882028,0.043561039,0.026690609,0.008672028,0.024350764,0.03930766,0.03648724,0.00672018,0.009011028,0.006337784,0.005616589,0.011394133,0.009606583,0.015325008,0.011930548,0.011732432,0.036181913,0.036901891,0.020963344,0.045359256,0.042580667,0.020451938,0.010038447,0.00841858,0.004588376,0.010499901,0.004897972,0.006530303
26,6,0.018035964,0.005425774,0.0119995,0.024828472,0.016307193,0.008201698,0.048889411,0.061949151,0.06066983,0.030261738,0.017708192,0.007863037,0.026340275,0.040726441,0.035848379,0.006556543,0.009042896,0.006809512,0.005086593,0.00806828,0.009492777,0.014512531,0.011299105,0.0098176,0.038778427,0.04043983,0.02178571,0.039888726,0.035331206,0.018019677,0.005482282,0.005514226,0.004378306,0.010198704,0.005627663,0.00617034
26,7,0.017977722,0.005658741,0.010227073,0.019268432,0.015765035,0.003418881,0.031602398,0.047852148,0.055555245,0.017293107,0.01048971,0.005419181,0.026103811,0.040336032,0.036090437,0.00510959,0.008314225,0.005445176,0.004833573,0.006454078,0.011775099,0.013599358,0.013242941,0.012726579,0.038951456,0.041663396,0.024138146,0.03895976,0.034955961,0.018487688,0.005703639,0.005485429,0.004028868,0.011428051,0.006493891,0.009154496
26,8,0.01838961,0.006090609,0.010652348,0.011547353,0.015763636,0.002203696,0.004586913,0.021973926,0.042304895,0.016902997,3.13E-05,0,0.025602812,0.04051795,0.036438589,0.005404096,0.00582851,0.007653468,0.00507955,0.007230895,0.012634933,0.009873942,0.014349285,0.012602523,0.027180744,0.03970341,0.03449882,0.037814633,0.025583231,0.013377557,0.005570085,0.006017926,0.003435839,0.009132065,0.011101381,0.007929684
27,-1,0.01834995,0.007017982,0.013402697,0.023258242,0.01240969,0.015761538,0.025732767,0.059668232,0.054013986,0.073796304,0.019538162,0.000461838,0.0267351,0.041848042,0.035062596,0.010713986,0.009955362,0.008933538,0.00376587,0.004561406,0.006879646,0.00673208,0.005262509,0.009101791,0.02942397,0.03291034,0.020355771,0.033976801,0.032125382,0.011763124,0.006580968,0.006127448,0.002895301,0.003992143,0.006064312,0.003438195
27,-2,0.019052847,0.007658741,0.014353347,0.021771029,0.012299301,0.019351248,0.024139061,0.063722178,0.04395015,0.069812388,0.029245355,0.006217582,0.026320514,0.041267622,0.035846312,0.01175954,0.008884932,0.008235636,0.00423382,0.00513616,0.007886241,0.006290928,0.006177583,0.011687212,0.029474133,0.033726691,0.030866907,0.034811486,0.040898108,0.017746213,0.005226111,0.005553378,0.003021604,0.004126423,0.006626998,0.004509477
27,-3,0.017640759,0.006603796,0.013154446,0.02198042,0.011277123,0.018434965,0.023098202,0.057324875,0.036783916,0.064928372,0.026935365,0.010265734,0.026248786,0.041676913,0.035019539,0.01163007,0.009230886,0.008008463,0.005600511,0.005226585,0.007540059,0.007721889,0.005798215,0.012801069,0.029760134,0.035714283,0.029352174,0.034493475,0.040655779,0.027077927,0.008104847,0.005500526,0.003586295,0.004090903,0.005977255,0.004322721
27,-4,0.016820879,0.00619031,0.013743357,0.020125674,0.013548551,0.024486014,0.022689211,0.052735564,0.033766434,0.056139161,0.052745455,0.026568831,0.025296039,0.040343746,0.035086172,0.013028172,0.008740477,0.006588583,0.007465893,0.008558628,0.007463049,0.008795289,0.007421575,0.016364633,0.032090807,0.037015311,0.028531167,0.039136374,0.051855798,0.038678639,0.008997081,0.008197776,0.005034525,0.004538583,0.006307942,0.00548039
27,-5,0.017722078,0.007496304,0.015923676,0.020347053,0.00948971,0.024761238,0.018918881,0.03302038,0.019216783,0.060536963,0.058834366,0.033021978,0.024917617,0.039200389,0.035257101,0.01310989,0.008942275,0.006216255,0.006761496,0.005732779,0.00638972,0.010615079,0.010271355,0.016889079,0.031464474,0.037974572,0.035111828,0.03910332,0.054951269,0.040477683,0.007581323,0.009030827,0.00598018,0.004279727,0.004511186,0.007137693
27,-6,0.012535165,0.004748651,0.011904795,0.018381518,0.009620779,0.029166933,0.02910969,0.043443856,0.020382617,0.065656444,0.077734466,0.050942557,0.024675959,0.038501988,0.031048809,0.014619481,0.010241575,0.005728543,0.00979259,0.006976004,0.009287145,0.014454174,0.013440397,0.017126582,0.04026055,0.045455633,0.038175884,0.042083304,0.057178238,0.046939276,0.01221734,0.01504527,0.012411446,0.003599399,0.00587839,0.006268291
27,-7,0.007156943,0.002028871,0.010122478,0.011665035,0.003084116,0.024374126,0.002913087,0.009524975,0.007138561,0.077793906,0.082325574,0.04614975,0.023041493,0.036167023,0.027101157,0.012737962,0.010989528,0.00775182,0.015776695,0.010387163,0.008964892,0.016576931,0.012889503,0.020252888,0.025231615,0.033363494,0.033624369,0.039319616,0.055266622,0.049292441,0.015688726,0.019756762,0.018107089,0.004161063,0.006037095,0.004912334
27,-8,0.00330969,0.001157143,0.008248052,0.004655345,0.003487812,0.017904995,0.001986613,0.018984715,0.017235564,0.055064036,0.052308492,0.027845155,0.018066968,0.030186703,0.023534424,0.011452148,0.011724193,0.008517154,0.017109701,0.010358854,0.01167562,0.015158176,0.017094859,0.018167277,0.026538728,0.039399687,0.037209022,0.045537753,0.059640589,0.043885034,0.024581904,0.029167241,0.020756474,0.004892146,0.005422795,0.00545198
27,0,0.01834955,0.00690979,0.014241758,0.023703996,0.011243756,0.01510979,0.021511888,0.041209391,0.047584116,0.075207692,0.023171728,0.000392807,0.026460174,0.04170938,0.034634424,0.01026044,0.010607609,0.009442329,0.003160953,0.004167889,0.003794553,0.007756427,0.005201988,0.006612046,0.029506514,0.035100293,0.024586046,0.034254955,0.031954817,0.011354829,0.007834609,0.007269193,0.003318791,0.003837138,0.00454865,0.003137372
27,1,0.017273526,0.005975225,0.012788212,0.027359041,0.01107023,0.013818182,0.037096004,0.046523077,0.037276224,0.084954645,0.027762837,0.002085015,0.02641512,0.04145983,0.03364831,0.010236763,0.011318598,0.008665606,0.004474814,0.004972006,0.005130794,0.008562806,0.005879432,0.006128585,0.032360896,0.036366814,0.030310833,0.030861804,0.035495532,0.012459934,0.008088684,0.00886397,0.004850016,0.004725342,0.004226754,0.003304888
27,2,0.01665015,0.005078521,0.012414585,0.027026274,0.011436464,0.013970429,0.039678921,0.045446454,0.047269431,0.082958841,0.02872018,0.005468831,0.024230105,0.038593197,0.032602356,0.009006094,0.010510107,0.008428343,0.005713212,0.008879715,0.006063389,0.011184249,0.006306303,0.009216376,0.033430299,0.038569745,0.026408612,0.030592751,0.037052691,0.015634107,0.012959136,0.014970896,0.008903043,0.006185597,0.004636365,0.005123257
27,3,0.016844156,0.005230669,0.012004995,0.030414585,0.011812787,0.012202098,0.050663337,0.05249021,0.04131019,0.083942957,0.036947053,0.00496973,0.023350085,0.038837153,0.03381864,0.010592208,0.009405112,0.007607564,0.005293204,0.007132091,0.008858455,0.0131293,0.009840222,0.010650078,0.035127436,0.040134034,0.032214181,0.035899105,0.041604254,0.016280754,0.013616676,0.013195603,0.006216294,0.004902231,0.006636765,0.005282832
27,4,0.016410989,0.005393806,0.010934466,0.033536064,0.01662967,0.013664835,0.064233866,0.074401898,0.054239361,0.076545754,0.053191309,0.018943656,0.024765469,0.04017002,0.034520338,0.009998102,0.009033084,0.006628643,0.007665181,0.007419582,0.010161201,0.013849517,0.01241747,0.01302203,0.032901723,0.034652896,0.024387962,0.038903694,0.048475884,0.031867252,0.009814069,0.009278358,0.005378135,0.008540969,0.006341783,0.004037043
27,5,0.01747003,0.005239461,0.011668432,0.02902967,0.017965035,0.008060739,0.062943556,0.075694106,0.055818082,0.034689311,0.01790979,0.009572328,0.025135299,0.039832158,0.034552106,0.007643656,0.008853663,0.006456315,0.004950031,0.008136584,0.010227838,0.014054981,0.012021606,0.012445848,0.033598321,0.034729958,0.025776815,0.042143473,0.036881311,0.022077858,0.010174497,0.011055296,0.006037161,0.010171349,0.006134676,0.004603986
